Bug ID,chunk
369381,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: [null][compiler] 'Adding potential null mark in unexpected state' assertion while compiling
Resolution: INVALID"
63558,"Product: Platform
Component: Ant
Severity: critical
Priority: P2
Summary: formatter removes text
Resolution: FIXED"
125063,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: IAsychronousTreeContentAdapter should be IAsychronousContentAdapter.
Resolution: FIXED"
77575,"Product: Platform
Component: Text
Severity: normal
Priority: P3
Summary: [typing] Undo is not grouped after Ctrl+X or Ctrl+Z in linked mode
Resolution: FIXED"
12548,"Product: Platform
Component: Debug
Severity: normal
Priority: P1
Summary: Debug event filters should use event sets
Resolution: FIXED"
133156,"Product: Platform
Component: Text
Severity: normal
Priority: P3
Summary: [correction] Ruler Quick Assist resolutions don't show up for attributes in xml documents
Resolution: FIXED"
60703,"Product: Platform
Component: Text
Severity: major
Priority: P2
Summary: [performance] M8 Editors take longer to open than R2.x editors
Resolution: FIXED"
62563,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: NPE editing external Ant file
Resolution: FIXED"
14758,"Product: Platform
Component: Debug
Severity: major
Priority: P1
Summary: ILaunchConfigurationTab#performApply called twice on hitting the Apply button
Resolution: FIXED"
62920,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Workbench] pre-defined list of encodings
Resolution: FIXED"
96440,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: Tables laying out 3 times when trying to determine sizes
Resolution: FIXED"
10383,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Help pass for 2.0
Resolution: FIXED"
372012,"Product: JDT
Component: Core
Severity: enhancement
Priority: P3
Summary: [compiler][null] Warn when defaults not specified
Resolution: FIXED"
43332,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: String Substitution Support - org.eclipse.core.variables
Resolution: FIXED"
83825,"Product: JDT
Component: Debug
Severity: critical
Priority: P2
Summary: IllegalArgumentException from JDIReferenceType.getGenericName
Resolution: FIXED"
136372,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Remove transient 3.2 JRE container EE formats
Resolution: FIXED"
114369,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Remove unused local and field too dangerous for multi quick fix
Resolution: FIXED"
47289,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Ant UI giving wrong error message
Resolution: FIXED"
11514,"Product: JDT
Component: Debug
Severity: major
Priority: P1
Summary: Feature:  support WAS 5.0 JSP debugging
Resolution: FIXED"
92939,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Render links in the console as hyperlinks
Resolution: FIXED"
72426,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [BIDI] plan item - Proposed changes for BIDI support
Resolution: FIXED"
95061,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Region incorrect for <name/> tags
Resolution: FIXED"
147484,"Product: JDT
Component: Debug
Severity: trivial
Priority: P3
Summary: broken Find/Replace context menu label in Display view
Resolution: FIXED"
77701,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: 'enum' declaration entry should not appear in 'Line wrapping' page of code formatter dialog preferences
Resolution: FIXED"
34548,"Product: Platform
Component: Ant
Severity: enhancement
Priority: P3
Summary: Add 'Run task' to outline view of build.xml files
Resolution: FIXED"
16464,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Yes To All should come before No
Resolution: FIXED"
51444,"Product: Platform
Component: Text
Severity: enhancement
Priority: P2
Summary: [spell checking] Spell Checking should work in Text editor too
Resolution: FIXED"
243132,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: PackagesViewContentProviderTests2.testAddCUFromPackageNotLogicalPackage fails sometimes
Resolution: FIXED"
198201,"Product: Platform
Component: UI
Severity: enhancement
Priority: P3
Summary: [DataBinding] Provide POJO observables
Resolution: FIXED"
267789,"Product: JDT
Component: Core
Severity: critical
Priority: P2
Summary: eclipse-Automated-Tests-3.4.zip produces compile errors (build path?) with IBM JDK
Resolution: FIXED"
386936,"Product: JDT
Component: Doc
Severity: trivial
Priority: P3
Summary: ""Inter-prodedural"" should be Inter-procedural
Resolution: FIXED"
47901,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Extend contributed ""object""s extension points to specify whether to be included in separate VM build
Resolution: FIXED"
265231,"Product: PDE
Component: UI
Severity: enhancement
Priority: P3
Summary: [templates] Update ""RCP application with a view"" with commands
Resolution: FIXED"
83723,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Progress] [RCP] Scheduled jobs in progress indicator area not showing
Resolution: FIXED"
135818,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: ITreeSelection does not offer getElementComparer()
Resolution: FIXED"
3856,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: F3/F4 not working in the packages view (1GEYIJE)
Resolution: FIXED"
27790,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Editor management] rename editors view
Resolution: FIXED"
107813,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: BadLocationException when using Ant with DocType Entity
Resolution: FIXED"
100867,"Product: Platform
Component: Doc
Severity: normal
Priority: P3
Summary: Workbench images that should be re-taken
Resolution: FIXED"
75022,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Viewers] Task tags preference page bolds non default items
Resolution: FIXED"
87089,"Product: Platform
Component: UI
Severity: normal
Priority: P1
Summary: [Viewers] LabelProvider.getImage is not invoked after the TreeViewer changes introduced on 24/01/2005
Resolution: FIXED"
270774,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Mac] ui.tests.rcp did not finish because CocoaUIEnhancer crashes
Resolution: FIXED"
74370,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: NPE from ProcessConsolePageParticipant
Resolution: FIXED"
255381,"Product: JDT
Component: Debug
Severity: minor
Priority: P3
Summary: Inconsistent Default Filtered resources
Resolution: FIXED"
11242,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: annoying prompt for saving a launch configuration
Resolution: FIXED"
81076,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Preferences] Project properties dialog: tree needs a border
Resolution: FIXED"
70567,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Project field should have group on Main tab
Resolution: FIXED"
16844,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Debugger source lookup dialog needs viewer label
Resolution: FIXED"
94201,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Applet Contextual Launch Action broken
Resolution: FIXED"
322209,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: ""assert"" triggers a warning about null when it shouldn't
Resolution: DUPLICATE"
27702,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: IllegalArgumentException in AntView
Resolution: FIXED"
74591,"Product: Platform
Component: Text
Severity: normal
Priority: P2
Summary: [Preferences] Encoding field editor for non-resources
Resolution: FIXED"
37263,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P3
Summary: Support for generic console
Resolution: FIXED"
18579,"Product: Platform
Component: UI
Severity: critical
Priority: P1
Summary: Selection event not fired
Resolution: FIXED"
6613,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Drop frame above native frame does not work on 1.4
Resolution: FIXED"
87826,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: Need to improve image loading in Workbench
Resolution: FIXED"
13714,"Product: Platform
Component: Debug
Severity: normal
Priority: P1
Summary: Pressing Apply makes tabs disappear
Resolution: FIXED"
81264,"Product: Platform
Component: SWT
Severity: critical
Priority: P3
Summary: Table fails to setTopIndex after new items are added to the table
Resolution: FIXED"
78764,"Product: JDT
Component: Debug
Severity: major
Priority: P3
Summary: Exception breakpoint hangs
Resolution: FIXED"
137908,"Product: Platform
Component: Text
Severity: critical
Priority: P2
Summary: [typing] NPE while pasting some variable in editor
Resolution: FIXED"
71885,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Eclipse hangs under heavy threading
Resolution: FIXED"
492908,"Product: PDE
Component: UI
Severity: trivial
Priority: P3
Summary: [patch] Typo in pluginClasspathContributors.exsd
Resolution: FIXED"
18536,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Eval: NumberFormatException thrown when trying to evaluate negative hexadecimal or octal number
Resolution: FIXED"
90758,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Preferences] Welcome Editor fails on 3.1M6
Resolution: DUPLICATE"
32678,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Opening breakpoint properties resets hit count
Resolution: FIXED"
166037,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Stack tree not expanded and frame not selected when hitting brakepoint
Resolution: FIXED"
25639,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Double click in tasks and types tabs should invoke edit
Resolution: FIXED"
3885,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: Assertion failed in rename paramter refactoring (1GF25DZ)
Resolution: FIXED"
6181,"Product: JDT
Component: UI
Severity: minor
Priority: P3
Summary: Edit template panel doesn't resize
Resolution: FIXED"
345620,"Product: PDE
Component: API Tools
Severity: trivial
Priority: P3
Summary: Incorrect casing on API Use Scans tab on error/warnings pref page
Resolution: FIXED"
331851,"Product: PDE
Component: API Tools
Severity: normal
Priority: P3
Summary: Use Scan builder may throw NPE
Resolution: FIXED"
18334,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Launch view holding onto Objects longer than necessary
Resolution: FIXED"
331958,"Product: PDE
Component: API Tools
Severity: normal
Priority: P3
Summary: API Use Scan problem description can get too long
Resolution: FIXED"
225218,"Product: Platform
Component: UI
Severity: enhancement
Priority: P3
Summary: change name of ""All Markers"" view to ""Markers""
Resolution: FIXED"
66329,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Javadoc @link completions include elements excluded by type filter [javadoc]
Resolution: FIXED"
433858,"Product: Platform
Component: UI
Severity: major
Priority: P3
Summary: [CSS] Trees sometimes don't redraw and leave cheese in Navigator
Resolution: FIXED"
86628,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Decorators] IAE: beginRule: R/, does not match outer scope rule
Resolution: FIXED"
132643,"Product: JDT
Component: Text
Severity: normal
Priority: P1
Summary: [content assist] Do not disable code assist processors automatically
Resolution: FIXED"
90289,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: >1 debug worker thread calling IStackFrame.getVariables()
Resolution: FIXED"
19490,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: Emacs: Keybindings not getting Alt+R
Resolution: FIXED"
27528,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Icons in Expressions view are squashed
Resolution: FIXED"
58850,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: OutOfMemory Errors must not be silent
Resolution: FIXED"
272810,"Product: PDE
Component: UI
Severity: normal
Priority: P2
Summary: p2 profiles are not managed like config info
Resolution: FIXED"
111433,"Product: Platform
Component: Text
Severity: normal
Priority: P2
Summary: [rulers] Selection change forces *RulerAction-s to update which can be very slow
Resolution: FIXED"
7151,"Product: Platform
Component: Debug
Severity: normal
Priority: P1
Summary: Toggling ShowDetailPaneAction sets focus to the launch view
Resolution: FIXED"
19319,"Product: JDT
Component: UI
Severity: major
Priority: P2
Summary: Use of InputStreamReader  without ResourcesPlugin.getEncoding()
Resolution: FIXED"
74059,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Viewers] ViewerLabel#hasNewImage() is wrong when setImage(..) has not been called
Resolution: FIXED"
71185,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: TVT3.0:  Extra mnemonics for Debug, Run, and External tools
Resolution: FIXED"
